"536825222608203776","24 Nov 2014 10:14:41","breaking swiss art museum accepts artworks bequeathed late art dealer gurlitt httptcova3sagy9we","1"
"536825223061180416","24 Nov 2014 10:14:41","breaking swiss art museum accepts artworks bequeathed late art dealer gurlitt httptcotyceemkwoo","1"
"536825223526756352","24 Nov 2014 10:14:41","swiss art museum accepts artworks bequeathed late art dealer gurlitt httptco4eusxr3agm","1"
"536825396990607360","24 Nov 2014 10:15:23","swiss museum gurlitt collection researched according washington principles looted works restituted","2"
"536825651463217152","24 Nov 2014 10:16:23","swiss museum works gurlitt collection might looted enter bern collection task force cont research","2"
"536825848624865280","24 Nov 2014 10:17:10","breaking museum fine arts bern accept gurlitt art collection","1"
"536825996985790465","24 Nov 2014 10:17:46","kunstmuseum bern accepts gurlitt collection decided board trustees art museum follow","1"
"536826273667227649","24 Nov 2014 10:18:52","regarding gurlitt collection schublin says research centre kunstmuseum bern must considered","2"
"536826643122503680","24 Nov 2014 10:20:20","swiss museum accept hundreds works art bequeathed german naziera art hoarder cornelius gurlitt httptco7dhybal0qk","1"
"536826754770685952","24 Nov 2014 10:20:46","swiss museum take part provenance research gurlitt collection goal swiftly clarifying questions nazilooted art","2"
"536826824219959296","24 Nov 2014 10:21:03","swiss museum accept hundreds works art bequeathed german naziera art hoarder cornelius gurlitt httptcon8tqziev5p","1"
"536827540829384704","24 Nov 2014 10:23:54","gurlitts art collection going bern museum heres look back came httptco7qojqrtzlf httptcot37tgc2pp0","1"
"536827886926565376","24 Nov 2014 10:25:16","bern fine arts museum says yes controversial gurlitt collection httptcoumoehld1lw","1"
"536828314783346688","24 Nov 2014 10:26:58","breaking swiss museum accept hundreds artworks bequeathed german naziera art hoarder cornelius gurlitt httptcoukedqqavoy","1"
"536828694107803651","24 Nov 2014 10:28:29","3rd work gurlitt collection found loted klavierespieler carl spitzweg returned jewish heirs","2"
"536829324092268544","24 Nov 2014 10:30:59","germany works gurlitt collection itentified naziloot returned families immediately matisse max liebermann spitzweg","2"
"536830361817595905","24 Nov 2014 10:35:06","kunstmuseum accepts gurlitt collection bequest pledges fully investigate artwork restitution claims fully","1"
"536830857403961345","24 Nov 2014 10:37:04","milestone coming terms history german culture minister monika grtters decision send gurlitt collection bern","1"
"536830979714056192","24 Nov 2014 10:37:34","berlin munich kunstmuseum bern signed agreement management gurlitts estate","2"
"536831367959420929","24 Nov 2014 10:39:06","swiss museum accept gurlitt art trove abc news httptcotjm9ldhr95 entertainment","1"
"536831866721280000","24 Nov 2014 10:41:05","schublin agreement accepting gurlitt collection objects suspicion nazilooted art initially remain germany","1"
"536831867329466369","24 Nov 2014 10:41:05","schublin agreement accepting gurlitt collection objects suspicion nazilooted art initially remain germany","1"
"536832547062165504","24 Nov 2014 10:43:47","swiss museum accept gurlitt nazi art rightful owners identified first great art unhoardeda winwin situation","1"
"536833104280055808","24 Nov 2014 10:46:00","gurlitt case german minister justice says switzerland right place disputed collection","1"
"536833763326820352","24 Nov 2014 10:48:37","swiss bern art museum accept gurlitt nazi art art museum httptcoehifu5hlqr","1"
"536834351246225408","24 Nov 2014 10:50:57","swiss museum decides accept gurlitt naziera art trove httptcoqmgo0o7ive","1"
"536835011941396481","24 Nov 2014 10:53:35","gurlitt bern museum accepts controversial art hoard swi swissinfoch httptcob0udlwik1j swisscenter fteuscher","1"
"536835327584141312","24 Nov 2014 10:54:50","accord naziera art hoard cornelius gurlitt signed httptcog9yhmtycjt","1"
"536835870293512192","24 Nov 2014 10:57:00","gurlitt press release concludes many questions raised attendees state task force investigation limbo nazi loot objects","2"
"536835870897479680","24 Nov 2014 10:57:00","gurlitt press release concludes many questions raised attendees state task force investigation limbo nazi loot objects","2"
"536836468816498688","24 Nov 2014 10:59:22","munich district court confirmed application cornelius gurlitts cousin certificate inheritance details today","2"
"536836469542105088","24 Nov 2014 10:59:22","munich district court confirmed application cornelius gurlitts cousin certificate inheritance details today","2"
"536836675226177538","24 Nov 2014 11:00:11","swiss museum accept gurlitt art trove httptcorastsmuwyp","1"
"536836729190105089","24 Nov 2014 11:00:24","swiss museum accept gurlitt art trove swiss museum agreed monday accept priceless collection httptcobfjwwpvjhs","1"
"536837309078200320","24 Nov 2014 11:02:43","swiss museum accepts art gurlitt httptcodfak0yrory via wsj","1"
"536837509167480832","24 Nov 2014 11:03:30","berns museum fine arts accepts gurlitt art collection works stolen nazis httptcoghqengopak","1"
"536837810805039104","24 Nov 2014 11:04:42","kunstmuseum bern officially accepted gurlitt art trove artnet news shortly","1"
"536839580419231745","24 Nov 2014 11:11:44","swiss museum decides accept gurlitt naziera art trove swiss museum accepted bequest large httptco5pnmb8zinq","1"
"536841860049043457","24 Nov 2014 11:20:48","gurlitt collection accepted bern museum provided art works stolen nazis httptcoumoehld1lw","1"
"536842041586876416","24 Nov 2014 11:21:31","swiss museum accepts art trove nazilooted works httptcoqn1nw6kopl via bloombergnews gurlitt","1"
"536842936667750402","24 Nov 2014 11:25:04","swiss museum accepts looted nazi art kunstmuseum bern try return stolen art rightf httptco2ktyopvzgd bogardthat","1"
"536843350281060353","24 Nov 2014 11:26:43","gurlitts problematic bequest accepted swiss museum works likely looted remain germany see httptcoqd9kfzhyqm","1"
"536844180887449600","24 Nov 2014 11:30:01","swiss museum receive priceless collection longhidden gurlitt art trove httptcodkn7mawlj0","1"
"536844209982959616","24 Nov 2014 11:30:08","swiss museum accept gurlitt art trove httptcolryvxq4kfs","1"
"536844214202400768","24 Nov 2014 11:30:09","swiss museum accept gurlitt art trove httptcodavvhdjld1","1"
"536844329000906752","24 Nov 2014 11:30:36","nice see marylanewsjs scoop confirmed swiss museum accepts gurlitt collection httptcooa7gmlmuzk berlinfraut amp harriettorry","1"
"536844860058529792","24 Nov 2014 11:32:43","kunstmuseum bern obtains trove gurlitt collection httptcop0sx6ia1el","1"
"536844922088091648","24 Nov 2014 11:32:58","swiss museum accepts gurlitt art bequest httptco3dmyas7s70","1"
"536844923774205952","24 Nov 2014 11:32:58","fastft swiss museum accepts gurlitt art bequest httptco0u8i5scqwb","1"
"536845577938432000","24 Nov 2014 11:35:34","swiss museum accepts part nazi art trove httptcomjdcvq6h2i","1"
"536845700835733504","24 Nov 2014 11:36:03","nytimes judaism swiss museum accepts bequest naziera art httptcobxli70bsrj","1"
"536845753394536448","24 Nov 2014 11:36:16","swiss museum accept gurlitt art trove httptcopjvu6djxtw","1"
"536846436537999360","24 Nov 2014 11:38:59","swiss museum kunstmuseumbern accepts gurlitts problematic bequest httptcohq0gkpdxvs via theartnewspaper","1"
"536847243631149056","24 Nov 2014 11:42:11","bern museum accepts gurlitts problematic bequest let litigation begin httptcopt9t2vqj8z","1"
"536847375802052609","24 Nov 2014 11:42:43","nearly years silence transparency gurlitt munich art trove agreement httptcok4lseul2lm","1"
"536848134681690112","24 Nov 2014 11:45:44","summary gurlitt agreement kunstmuseum bern state bavaria german government httptco8yqe3zjygn via meddybln","1"
"536848139836481536","24 Nov 2014 11:45:45","gurlitt collection accepted kunstmuseum bern artnet httptcod2n5im5qws","1"
"536848241556721665","24 Nov 2014 11:46:09","swiss museum accepts looted nazi art httptcogxqamjnsov historical painful memories years later neverforget","1"
"536848662135980032","24 Nov 2014 11:47:49","gurlitt collection accepted kunstmuseum berndetails announcement berlin httptco2ojndsncws","1"
"536848962775678976","24 Nov 2014 11:49:01","kunstmuseumbern declares accept inheritanceberlin munich bern sign agreement manage gurlitts legacy","1"
